"contest_num","nickname","task","solved","count(*)"
6,user_vi,A - Grasshopper and Money,1,1
6,user_vi,B - Turtle and Money,0,3
6,user_vi,B - Turtle and Money,1,1
6,user_vi,C - Наибольшая возрастающая подпоследовательность,0,7
6,user_vi,D - Levenshtein Distance,0,3
6,v.lenshin,A - Grasshopper and Money,0,4
6,v.lenshin,A - Grasshopper and Money,1,1
6,v.lenshin,B - Turtle and Money,0,1
6,v.lenshin,B - Turtle and Money,1,1
6,v.lenshin,C - Наибольшая возрастающая подпоследовательность,0,2
6,v.lenshin,C - Наибольшая возрастающая подпоследовательность,1,1
6,v.lenshin,D - Levenshtein Distance,0,1
6,v.lenshin,D - Levenshtein Distance,1,1
6,vasikos,A - Grasshopper and Money,0,2
6,vasikos,A - Grasshopper and Money,1,1
6,vasikos,B - Turtle and Money,0,6
6,vasikos,B - Turtle and Money,1,1
6,vasikos,C - Наибольшая возрастающая подпоследовательность,1,1
6,vasikos,D - Levenshtein Distance,0,2
6,vasikos,D - Levenshtein Distance,1,1
6,vbrn,A - Grasshopper and Money,0,4
6,vbrn,A - Grasshopper and Money,1,1
6,vbrn,B - Turtle and Money,0,4
6,vbrn,B - Turtle and Money,1,1
6,vbrn,C - Наибольшая возрастающая подпоследовательность,1,1
6,vbrn,D - Levenshtein Distance,1,1
6,viconstel,A - Grasshopper and Money,0,1
6,viconstel,A - Grasshopper and Money,1,1
6,viconstel,B - Turtle and Money,0,2
6,viconstel,B - Turtle and Money,1,1
6,viconstel,C - Наибольшая возрастающая подпоследовательность,0,4
6,viconstel,C - Наибольшая возрастающая подпоследовательность,1,1
6,viconstel,D - Levenshtein Distance,1,1
6,vivaXAPOH,A - Grasshopper and Money,0,8
6,vivaXAPOH,A - Grasshopper and Money,1,1
6,vivaXAPOH,B - Turtle and Money,1,1
6,vivaXAPOH,C - Наибольшая возрастающая подпоследовательность,0,9
6,vl.n.ermakov,A - Grasshopper and Money,0,1
6,vl.n.ermakov,A - Grasshopper and Money,1,1
6,vl.n.ermakov,B - Turtle and Money,1,1
6,vl.n.ermakov,C - Наибольшая возрастающая подпоследовательность,0,5
6,vl.n.ermakov,C - Наибольшая возрастающая подпоследовательность,1,1
6,vl.n.ermakov,D - Levenshtein Distance,1,1
6,vladimirzenin,A - Grasshopper and Money,0,11
6,vladimirzenin,B - Turtle and Money,0,3
6,vladimirzenin,B - Turtle and Money,1,1
6,vladimirzenin,C - Наибольшая возрастающая подпоследовательность,0,4
6,vladimirzenin,C - Наибольшая возрастающая подпоследовательность,1,1
6,vlbakulev,A - Grasshopper and Money,0,4
6,vlbakulev,A - Grasshopper and Money,1,1
6,vlbakulev,B - Turtle and Money,1,1
6,vlbakulev,C - Наибольшая возрастающая подпоследовательность,0,1
6,vlbakulev,C - Наибольшая возрастающая подпоследовательность,1,1
6,vlbakulev,D - Levenshtein Distance,0,11
6,vlbakulev,D - Levenshtein Distance,1,1
6,vlbakulev,E - Cafe,0,2
6,vzava,A - Grasshopper and Money,1,1
6,vzava,B - Turtle and Money,1,1
6,vzava,C - Наибольшая возрастающая подпоследовательность,0,1
6,vzava,C - Наибольшая возрастающая подпоследовательность,1,1
6,vzava,D - Levenshtein Distance,0,3
6,vzava,D - Levenshtein Distance,1,1
6,wrath90,A - Grasshopper and Money,0,9
6,wrath90,A - Grasshopper and Money,1,1
6,wrath90,B - Turtle and Money,0,6
6,wrath90,B - Turtle and Money,1,1
6,wrath90,C - Наибольшая возрастающая подпоследовательность,0,1
6,wrath90,C - Наибольшая возрастающая подпоследовательность,1,1
6,wrath90,D - Levenshtein Distance,1,1
6,wunder9l,A - Grasshopper and Money,0,2
6,wunder9l,A - Grasshopper and Money,1,1
6,wunder9l,B - Turtle and Money,1,1
6,wunder9l,C - Наибольшая возрастающая подпоследовательность,1,1
6,wunder9l,D - Levenshtein Distance,0,3
6,wunder9l,D - Levenshtein Distance,1,1
6,wunder9l,E - Cafe,1,1
6,x-exciter,A - Grasshopper and Money,0,1
6,x-exciter,A - Grasshopper and Money,1,1
6,x-exciter,B - Turtle and Money,1,1
6,x-exciter,C - Наибольшая возрастающая подпоследовательность,0,4
6,x-exciter,C - Наибольшая возрастающая подпоследовательность,1,1
6,x-exciter,D - Levenshtein Distance,1,1
6,xluttiy,A - Grasshopper and Money,0,7
6,xluttiy,A - Grasshopper and Money,1,1
6,xluttiy,B - Turtle and Money,0,20
6,xluttiy,B - Turtle and Money,1,1
6,xluttiy,C - Наибольшая возрастающая подпоследовательность,1,1
6,xluttiy,D - Levenshtein Distance,1,1
6,ya_demidova,A - Grasshopper and Money,0,2
6,ya_demidova,A - Grasshopper and Money,1,1
6,ya_demidova,B - Turtle and Money,0,1
6,ya_demidova,B - Turtle and Money,1,1
6,ya_demidova,C - Наибольшая возрастающая подпоследовательность,0,5
6,ya_demidova,C - Наибольшая возрастающая подпоследовательность,1,1
6,ya_demidova,D - Levenshtein Distance,0,2
6,ya_demidova,D - Levenshtein Distance,1,1
6,ya_demidova,E - Cafe,0,4
6,yakorovka,A - Grasshopper and Money,1,1
6,yakorovka,B - Turtle and Money,0,7
6,yakorovka,C - Наибольшая возрастающая подпоследовательность,1,1
6,yakorovka,D - Levenshtein Distance,0,8
6,yakorovka,D - Levenshtein Distance,1,1
6,yashinrostislav,A - Grasshopper and Money,0,5
6,yashinrostislav,A - Grasshopper and Money,1,1
6,yashinrostislav,B - Turtle and Money,0,5
6,yashinrostislav,C - Наибольшая возрастающая подпоследовательность,0,11
6,yashinrostislav,C - Наибольшая возрастающая подпоследовательность,1,1
6,yashinrostislav,D - Levenshtein Distance,0,3
6,yashinrostislav,D - Levenshtein Distance,1,1
6,yunusovev,A - Grasshopper and Money,1,1
6,yunusovev,B - Turtle and Money,1,1
6,yunusovev,C - Наибольшая возрастающая подпоследовательность,0,1
6,yunusovev,C - Наибольшая возрастающая подпоследовательность,1,1
6,yunusovev,D - Levenshtein Distance,0,5
6,yunusovev,D - Levenshtein Distance,1,1
6,zitimalex,A - Grasshopper and Money,1,1
6,zitimalex,B - Turtle and Money,0,1
6,zitimalex,B - Turtle and Money,1,1
6,zitimalex,C - Наибольшая возрастающая подпоследовательность,1,1
6,zitimalex,D - Levenshtein Distance,1,1
6,zitimalex,E - Cafe,0,3
6,zitimalex,E - Cafe,1,1
6,zmazak0,A - Grasshopper and Money,0,1
6,zmazak0,A - Grasshopper and Money,1,1
6,zmazak0,B - Turtle and Money,0,1
6,zmazak0,B - Turtle and Money,1,1
6,zmazak0,C - Наибольшая возрастающая подпоследовательность,0,1
6,zmazak0,C - Наибольшая возрастающая подпоследовательность,1,1
6,zmazak0,D - Levenshtein Distance,0,7
6,zmazak0,D - Levenshtein Distance,1,1
6,zmazak0,E - Cafe,0,2
6,zmazak0,E - Cafe,1,1
7,"0991798574n",A - Simple sum,0,1
7,"0991798574n",A - Simple sum,1,1
7,"0991798574n",B - Sparse table,1,1
7,"0991798574n",C - RSQ,0,4
7,"0991798574n",C - RSQ,1,1
7,"0991798574n",D - RMQ2,1,1
7,"148512",A - Simple sum,0,2
7,"148512",B - Sparse table,0,7
7,"148512",B - Sparse table,1,1
7,"148512",C - RSQ,1,1
7,"148512",E - Backward RMQ,0,1
7,Alexander429,A - Simple sum,0,12
7,Alexander429,A - Simple sum,1,1
7,Alexander_Koshelev,B - Sparse table,0,7
7,Alexander_Koshelev,B - Sparse table,1,1
7,Alexander_Koshelev,C - RSQ,1,1
7,AlinaZemlev,A - Simple sum,0,5
7,AlinaZemlev,A - Simple sum,1,1
7,AlinaZemlev,B - Sparse table,0,7
7,AlinaZemlev,B - Sparse table,1,1
7,AlinaZemlev,C - RSQ,0,3
7,AlinaZemlev,C - RSQ,1,1
7,Andrei_Belenko,A - Simple sum,0,2
7,Andrei_Belenko,A - Simple sum,1,1
7,Andrei_Belenko,C - RSQ,0,2
7,Andrei_Belenko,C - RSQ,1,1
7,Anise,A - Simple sum,0,21
7,Anise,C - RSQ,0,1
7,Arhimisha,A - Simple sum,1,1
7,Artem1989,A - Simple sum,0,9
7,Artem1989,A - Simple sum,1,1
7,Artem1989,B - Sparse table,0,8
7,Artem1989,B - Sparse table,1,1
7,Artem1989,C - RSQ,0,3
7,Artem1989,C - RSQ,1,1
7,ArtemTsukanov,A - Simple sum,0,8
7,ArtemTsukanov,A - Simple sum,1,1
7,ArtemTsukanov,B - Sparse table,0,6
7,ArtemTsukanov,B - Sparse table,1,1
7,ArtemTsukanov,C - RSQ,1,1
7,ArtemTsukanov,D - RMQ2,0,5
7,ArtemTsukanov,D - RMQ2,1,1
7,ArtemTsukanov,E - Backward RMQ,0,5
7,ArtemTsukanov,E - Backward RMQ,1,1
7,Artem_Dronov,A - Simple sum,0,18
7,Artem_Dronov,A - Simple sum,1,1
7,Artem_Dronov,B - Sparse table,0,1
7,Artem_Dronov,B - Sparse table,1,1
7,Artem_Dronov,C - RSQ,1,1
7,Asd_zxc,A - Simple sum,0,27
7,Aver_Power,A - Simple sum,0,18
7,Aver_Power,A - Simple sum,1,1
7,Aver_Power,B - Sparse table,0,4
7,Aver_Power,B - Sparse table,1,1
7,Aver_Power,C - RSQ,1,1
7,Aver_Power,D - RMQ2,0,16
7,Aver_Power,D - RMQ2,1,1
7,Azamat_sab,A - Simple sum,1,1
7,Azamat_sab,B - Sparse table,0,3
7,Azamat_sab,B - Sparse table,1,1
7,Azamat_sab,C - RSQ,0,1
7,Azamat_sab,C - RSQ,1,1
7,Azamat_sab,D - RMQ2,0,41
7,Azamat_sab,D - RMQ2,1,1
7,Azamat_sab,E - Backward RMQ,0,53
7,Azamat_sab,E - Backward RMQ,1,1
7,BasharovIlya,A - Simple sum,0,3
7,BasharovIlya,A - Simple sum,1,1
7,BasharovIlya,B - Sparse table,0,1
7,BasharovIlya,B - Sparse table,1,1
7,BasharovIlya,C - RSQ,1,1
7,Bugi_bugi,B - Sparse table,0,2
7,Bugi_bugi,B - Sparse table,1,1
7,Bugi_bugi,C - RSQ,1,1
7,CoolHawk,A - Simple sum,1,1
7,CoolHawk,B - Sparse table,0,3
7,CoolHawk,B - Sparse table,1,1
7,CoolHawk,C - RSQ,1,1
7,CoolHawk,D - RMQ2,0,6
7,Cosinus0,A - Simple sum,0,16
7,Cosinus0,A - Simple sum,1,1
7,Cosinus0,B - Sparse table,0,2
7,Cosinus0,B - Sparse table,1,1
7,Cosinus0,C - RSQ,1,1
7,DeutschGraf,A - Simple sum,0,7
7,Dexter0,A - Simple sum,0,1
7,Dexter0,A - Simple sum,1,1
7,Dexter0,B - Sparse table,1,1
7,Dexter0,C - RSQ,0,1
7,Dexter0,C - RSQ,1,1
7,Dexter0,D - RMQ2,0,1
7,Dexter0,D - RMQ2,1,1
7,DiSO,A - Simple sum,0,12
7,DiSO,A - Simple sum,1,1
7,DiSO,B - Sparse table,0,4
7,DiSO,B - Sparse table,1,1
7,DiSO,C - RSQ,0,16
7,DiSO,C - RSQ,1,1
7,DmitryDS,A - Simple sum,0,19
7,DmitryDS,A - Simple sum,1,1
7,DmitryDS,B - Sparse table,0,1
7,DmitryDS,B - Sparse table,1,1
7,DmitryDS,C - RSQ,1,1
7,DmitryDS,E - Backward RMQ,0,7
7,EgorSavkin,A - Simple sum,0,24
7,EgorSavkin,A - Simple sum,1,1
7,EgorSavkin,B - Sparse table,0,10
7,EgorSavkin,B - Sparse table,1,1
7,EgorSavkin,C - RSQ,1,1
7,Egorokm19,A - Simple sum,0,4
7,Egorokm19,A - Simple sum,1,1
7,Egorokm19,B - Sparse table,1,1
7,Egorokm19,C - RSQ,0,4
7,Egorokm19,C - RSQ,1,1
7,Egorokm19,D - RMQ2,0,19
7,Egorokm19,D - RMQ2,1,1
7,EienKotowaru,A - Simple sum,0,6
7,EienKotowaru,A - Simple sum,1,1
7,EienKotowaru,B - Sparse table,1,1
7,EienKotowaru,C - RSQ,1,1
7,Fianketto,A - Simple sum,0,2
7,Fianketto,A - Simple sum,1,1
7,Fianketto,B - Sparse table,1,1
7,Fianketto,C - RSQ,1,1
7,Fianketto,D - RMQ2,0,3
7,Fianketto,D - RMQ2,1,1
7,Fianketto,E - Backward RMQ,0,4
7,Gra37,A - Simple sum,0,18
7,GreySS,A - Simple sum,0,1
7,GreySS,A - Simple sum,1,1
7,GreySS,B - Sparse table,1,1
7,GreySS,C - RSQ,1,1
7,IMDxD,A - Simple sum,0,2
7,IMDxD,A - Simple sum,1,1
7,IMDxD,B - Sparse table,0,2
7,IMDxD,B - Sparse table,1,1
7,IMDxD,C - RSQ,0,6
7,IMDxD,C - RSQ,1,1
7,IMDxD,D - RMQ2,0,2
7,IMDxD,D - RMQ2,1,1
7,IVyazmin,A - Simple sum,0,2
7,IVyazmin,A - Simple sum,1,1
7,IVyazmin,B - Sparse table,1,1
7,IVyazmin,C - RSQ,1,1
7,IlyaPCP,A - Simple sum,0,1
7,IlyaPCP,A - Simple sum,1,1
7,IlyaPCP,B - Sparse table,0,11
7,IlyaPCP,B - Sparse table,1,1
7,IlyaPCP,C - RSQ,1,1
7,IlyaPCP,D - RMQ2,0,11
7,IlyasLatypov,A - Simple sum,0,3
7,IlyasLatypov,A - Simple sum,1,1
7,IlyasLatypov,B - Sparse table,0,7
7,IlyasLatypov,B - Sparse table,1,1
7,IlyasLatypov,C - RSQ,1,1
7,IlyasLatypov,E - Backward RMQ,0,76
7,Jeditem,A - Simple sum,0,1
7,Jeditem,B - Sparse table,0,1
7,Jeditem,B - Sparse table,1,1
7,Jeditem,C - RSQ,0,3
7,Jeditem,C - RSQ,1,1
7,JessSmith,A - Simple sum,0,14
7,JessSmith,B - Sparse table,0,1
7,JessSmith,B - Sparse table,1,1
7,JustML,A - Simple sum,0,25
7,JustML,A - Simple sum,1,1
7,JustML,B - Sparse table,1,1
7,JustML,C - RSQ,1,1
7,Karvenko,A - Simple sum,0,14
7,Karvenko,A - Simple sum,1,1
7,Karvenko,B - Sparse table,0,27
7,Karvenko,B - Sparse table,1,1
7,Karvenko,C - RSQ,1,1
7,Karvenko,D - RMQ2,0,17
7,Karvenko,D - RMQ2,1,1
7,Karvenko,E - Backward RMQ,0,12
7,Karvenko,E - Backward RMQ,1,1
7,KernelA,A - Simple sum,0,1
7,KernelA,A - Simple sum,1,1
7,KernelA,B - Sparse table,1,1
7,KernelA,C - RSQ,0,1
7,KernelA,C - RSQ,1,1
7,KernelA,D - RMQ2,0,4
7,KernelA,D - RMQ2,1,1
7,KernelA,E - Backward RMQ,0,2
7,KilAgen,A - Simple sum,0,17
7,KilAgen,A - Simple sum,1,1
7,KilAgen,B - Sparse table,0,22
7,KilAgen,B - Sparse table,1,1
7,KilAgen,C - RSQ,1,1
7,Kizz,A - Simple sum,0,50
7,Kizz,A - Simple sum,1,1
7,Kizz,B - Sparse table,1,1
7,Kizz,C - RSQ,0,4
7,Kizz,C - RSQ,1,1
7,KuznetsovLeonid,A - Simple sum,0,9
7,Lubov_Kudrenok,A - Simple sum,0,18
7,Lubov_Kudrenok,A - Simple sum,1,1
7,Lubov_Kudrenok,B - Sparse table,0,1
7,Lubov_Kudrenok,C - RSQ,1,1
7,MakhmutovaLiliya,A - Simple sum,0,4
7,MakhmutovaLiliya,A - Simple sum,1,1
7,MakhmutovaLiliya,B - Sparse table,0,5
7,MakhmutovaLiliya,B - Sparse table,1,1
7,MakhmutovaLiliya,C - RSQ,0,2
7,MakhmutovaLiliya,C - RSQ,1,1
7,Malahai,A - Simple sum,0,33
7,Malahai,A - Simple sum,1,1
7,MargaritaNik,A - Simple sum,0,31
7,MargaritaNik,A - Simple sum,1,1
7,MargaritaNik,B - Sparse table,1,1
7,MargaritaNik,C - RSQ,0,1
7,MargaritaNik,C - RSQ,1,1
7,MargaritaNik,D - RMQ2,0,1
7,MargaritaNik,D - RMQ2,1,1
7,Mary222,B - Sparse table,1,1
7,Mary222,C - RSQ,0,1
7,Mary222,C - RSQ,1,1
7,Mornie,A - Simple sum,0,3
7,Mornie,A - Simple sum,1,1
7,Mornie,B - Sparse table,1,1
7,Mornie,C - RSQ,1,1
7,Mornie,D - RMQ2,0,2
7,Mornie,D - RMQ2,1,1
7,Mornie,E - Backward RMQ,0,4
7,Mornie,E - Backward RMQ,1,1
7,Mykolesiko,C - RSQ,0,1
7,Mykolesiko,C - RSQ,1,1
7,Mykolesiko,E - Backward RMQ,0,11
7,Mykolesiko,E - Backward RMQ,1,1
7,Nubithenoob,A - Simple sum,1,1
7,Nubithenoob,B - Sparse table,0,11
7,Nubithenoob,B - Sparse table,1,1
7,Nubithenoob,C - RSQ,0,3
7,Nubithenoob,C - RSQ,1,1
7,Oleg__Trusov,A - Simple sum,0,3
7,Oleg__Trusov,C - RSQ,0,30
7,Oleg__Trusov,C - RSQ,1,1
